year|tempo|page_path|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
2020|20201205|/sp/o-farol/skate|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|1|0|9|1|104.0|9|2021-03-02 17:27:53.502603|basic|day
2020|20201205|/sp/o-farol/vista|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|0|0|10|0|370.0|10|2021-03-02 17:27:53.502603|basic|day
2020|20201205|/sp/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|566|74|13|756|82|36433.0|619|2021-03-02 17:27:53.502603|basic|day
2020|20201205|/sp/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|38|1|2|45|2|1180.0|39|2021-03-02 17:27:53.502603|basic|day
2020|20201205|/sp/tour-virtual|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|1|2|4|3|73.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|886|128|741|1201|915|22938.0|926|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/nao-encontrado|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|58|5|11|81|14|2453.0|61|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|1|16.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|0|0|9|0|164.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_1|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|3|0|18|3|2093.0|16|2021-03-02 17:27:53.502603|basic|day
2020|20201206|"/poa/agenda/exposicoes/exp_1?amp;utm_medium=social-ads&amp;utm_campaign=caops|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=nonotakgigantes|farol-snt|interesses|todos-que-engajaram-com-farolpoa|video|caps-haus|social-ads|m6568-16407-1&amp;utm_mmm=:m6568-g16407-p16407[t550]5947:&amp;utm_adid=m6568-16407-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|11|11|11|11|11|0.0|11|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_1?utm_mmm=:m6569-g16408-p16408[t550]5948:&utm_adid=m6569-16408-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|8|8|8|8|0.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_3|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|1|18.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6568-g16223-p16223[t550]5947:&utm_adid=m6568-16223-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|8|8|8|8|0.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6569-g16225-p16225[t550]5948:&utm_adid=m6569-16225-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|2|2|2|24.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6569-g16229-p16229[t550]5948:&utm_adid=m6569-16229-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|4|0|48.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|3|0|119.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/o-farol/galeria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/o-farol/restaurante-moeda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|3|0|54.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/o-farol/subsolo|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|58.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|16|0|0|20|1|1959.0|16|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/poa/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|4|0|0|4|0|138.0|4|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|795|29|40|1217|84|35822.0|832|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp?utm_mmm=:m6568-g16199-p16199[t550]5947:&utm_adid=m6568-16199-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|7|7|7|7|0.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp?utm_mmm=:m6569-g16197-p16197[t550]5948:&utm_adid=m6569-16197-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|8|10|10|10|48.0|10|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp?utm_mmm=:m6569-g16220-p16220[t550]5948:&utm_adid=m6569-16220-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|7|7|7|7|0.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/aconteceu-no-farol|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|1|1|18|2|113.0|11|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/aconteceu-no-farol/201809_003|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|2|0|5.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|225|35|13|310|42|14158.0|240|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda/exp_1920|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|46|2|0|54|4|1007.0|47|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda/exp_22|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|1|1|5|1|22.0|4|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda/exp_23|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|1|3|1|509.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda/exp_24|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|337|30|9|409|35|13775.0|352|2021-03-02 17:27:53.502603|basic|day
2020|20201206|"/sp/agenda/exp_24?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=exposicaorevoada|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6290-15454-1&amp;amp;utm_mmm=:m6290-g15454-p15454[t550]5680:&amp;amp;utm_adid=m6290-15454-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|2|2|2|2|0.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/agenda/gastronomia_a|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|10.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|23|2|0|32|2|1317.0|24|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/erro?returnTo=/sp/aconteceu-no-farol/012019_alemdoinfinito|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|10|0|44.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|20|0|0|21|1|457.0|21|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/arena|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|0|0|8|0|99.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/bar|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|33|2|1|38|2|2979.0|34|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/bar?utm_mmm=:m6293-g15437-p15437[t550]5682:&utm_adid=m6293-15437-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|1|1|1|12.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/boteco_28|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|0|0|16|0|408.0|13|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/cozinha_31|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|0|0|15|0|252.0|13|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/hall|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|1|0|7|1|224.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/loft|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|0|0|11|0|383.0|10|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/memoria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|14|1|0|17|1|765.0|14|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/mirante|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|27|0|0|38|0|2705.0|27|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/skate|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|6|0|0|6|0|139.0|6|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/o-farol/vista|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|1|0|14|1|379.0|13|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|507|71|28|662|81|37487.0|533|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|46|2|1|54|2|1835.0|46|2021-03-02 17:27:53.502603|basic|day
2020|20201206|/sp/tour-virtual|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|2|2|2|72.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|908|143|735|1214|932|26299.0|947|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/nao-encontrado|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|1|2|1|0.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|61|8|7|82|13|2276.0|64|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|13.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|11|2|1|15|2|326.0|12|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/agenda/exposicoes/exp_1|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|11|1|1|15|2|545.0|12|2021-03-02 17:27:53.502603|basic|day
2020|20201207|"/poa/agenda/exposicoes/exp_1?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=nonotak|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6290-15495-1&amp;amp;utm_mmm=:m6290-g15495-p15495[t550]5680:&amp;amp;utm_adid=m6290-15495-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|0|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201207|"/poa/agenda/exposicoes/exp_1?amp;utm_medium=social-ads&amp;utm_campaign=caops|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=nonotakgigantes|farol-snt|interesses|todos-que-engajaram-com-farolpoa|video|caps-haus|social-ads|m6568-16407-1&amp;utm_mmm=:m6568-g16407-p16407[t550]5947:&amp;utm_adid=m6568-16407-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|2|2|2|2|0.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/agenda/exposicoes/exp_1?utm_mmm=:m6569-g16408-p16408[t550]5948:&utm_adid=m6569-16408-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|5|5|5|5|5|0.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/agenda/exposicoes/exp_2|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|16.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/agenda/exposicoes/exp_3|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|3|0|205.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|4|1|0|4|1|0.0|4|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|1|7.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/o-farol/cine-farol-santander|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|86.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/o-farol/galeria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/o-farol/subsolo|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|0|2|1|0.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|9|0|0|11|1|491.0|9|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/poa/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|3|0|18.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|808|39|38|1219|88|38748.0|856|2021-03-02 17:27:53.502603|basic|day
2020|20201207|"/sp?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=tbtnovoespacofarol|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6290-15467-1&amp;amp;utm_mmm=:m6290-g15467-p15467[t550]5680:&amp;amp;utm_adid=m6290-15467-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|2|2|23.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp?utm_mmm=:m6568-g16199-p16199[t550]5947:&utm_adid=m6568-16199-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|11|10|11|12|11|41.0|11|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp?utm_mmm=:m6569-g16197-p16197[t550]5948:&utm_adid=m6569-16197-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|4|4|4|4|4|0.0|4|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp?utm_mmm=:m6569-g16220-p16220[t550]5948:&utm_adid=m6569-16220-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|6|5|6|6|6|8.0|6|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/aconteceu-no-farol|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|9|1|0|14|1|135.0|9|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|257|48|19|383|67|19867.0|286|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/agenda/exp_1920|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|54|8|3|59|10|1547.0|57|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/agenda/exp_22|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|5|2|2|5|2|0.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/agenda/exp_23|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|120.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201207|/sp/agenda/exp_24|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|348|40|16|452|53|18114.0|374|2021-03-02 17:27:53.502603|basic|day
