isoWeek|year|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|338475|218131|121376|1983364|529463|8.0649686E7|1300321|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|316708|212246|120008|2019798|512553|8.3659588E7|1303724|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|218923|149775|78178|1260643|343479|5.0131002E7|833212|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|162589|90827|55659|965135|242535|3.9885488E7|630552|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|7190548|5475402|3269298|62201008|13868750|4.106320009E9|37926302|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|7567030|5817398|3414122|71808788|15490659|4.823945232E9|43597249|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|6855726|4962726|3004052|70924539|14382225|5.01132104E9|41840711|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|5674488|3611905|2446008|49088662|10453214|3.165471732E9|28831127|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|3481549|1564838|1288991|34991763|6369248|2.40077239E9|19732846|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|668299|2286|218027|9818426|1037825|5.19005134E8|6364292|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|771572|2574|256167|11829233|1249258|6.18342191E8|7658024|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|710897|2318|242046|10702255|1167660|5.53536762E8|7066408|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|503311|1325|155254|6896215|751297|3.59472618E8|4541122|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|438504|1136|133617|6043714|635785|3.21283864E8|3881158|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|456610|54812|125710|22101936|1569251|1.347366794E9|10486771|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|499264|66283|153467|26372317|1881310|1.632146477E9|12591869|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|530690|74926|177528|29482466|2033534|1.888744073E9|13478414|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|427889|46727|139181|17673171|1256933|1.111746066E9|8194966|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|334898|33555|92582|13796557|978104|8.69581813E8|6427557|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|30125|19690|25438|72319|34020|4231490.0|49368|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|36949|24145|31287|88214|41889|5257704.0|60859|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|36735|24171|30816|85401|40924|4842801.0|59133|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|32784|6735|28364|95326|36378|4239624.0|51861|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|20967|1817|17298|66391|23147|3029222.0|33993|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|87265|41109|34116|1172519|145068|3.5820371E7|524648|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|97270|47372|37377|1135676|155257|3.4916685E7|535943|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|90030|39412|38139|932178|146403|3.242567E7|538186|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|76780|18944|33090|923964|122606|2.6685978E7|448236|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|59770|8808|23963|836710|93040|2.3223939E7|360182|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|19363|8003|11134|28290|21183|1785741.0|22940|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|22649|9420|12740|33335|24522|2064442.0|27723|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|24716|10351|13132|37406|26527|1955820.0|31380|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|17965|2390|11454|38969|19457|1437071.0|21242|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|12067|315|7088|29069|13337|1094682.0|14579|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|95252|7131|17442|404003|139357|3.5357029E7|212157|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|85789|8382|18372|350069|133828|2.8827739E7|214184|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|94638|19649|21405|362594|144452|3.0981471E7|229163|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|70017|11218|16351|257855|99972|2.0630084E7|161320|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|61748|5858|13714|240489|85662|2.0324315E7|144190|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195874347|BR - Santander - Web - Crédito Imobiliário|98838|26082|49654|1007903|149855|3.1383635E7|432290|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195874347|BR - Santander - Web - Crédito Imobiliário|83077|37784|28952|134605|114693|9550212.0|116218|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195874347|BR - Santander - Web - Crédito Imobiliário|83113|45843|31210|150671|119755|9381808.0|133778|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195874347|BR - Santander - Web - Crédito Imobiliário|68323|16062|25467|181884|95889|7139767.0|111375|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195874347|BR - Santander - Web - Crédito Imobiliário|47502|6485|17354|136143|64627|5261662.0|71253|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195875788|Santander - IBPJ [NAO USAR]|7408501|5566787|3511284|62695115|14055535|4.109859603E9|38363089|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195875788|Santander - IBPJ [NAO USAR]|7824318|5920638|3672603|72342277|15684956|4.827932394E9|44085567|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195875788|Santander - IBPJ [NAO USAR]|7103675|5090815|3293076|71518111|14606465|5.015221713E9|42387345|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195875788|Santander - IBPJ [NAO USAR]|5983928|3656350|2738870|49839153|10679721|3.169656129E9|29382711|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|195875788|Santander - IBPJ [NAO USAR]|3638030|1577382|1459643|35454956|6501638|2.403302094E9|20057255|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208203750|BR - Santander - Web - Promoções|1334419|1457335|768401|2209085|1898947|8.7914471E7|1948619|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208203750|BR - Santander - Web - Promoções|1640783|1848468|877216|3003224|2462545|1.14991447E8|2672003|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208203750|BR - Santander - Web - Promoções|1141058|1238299|551905|2224739|1697344|8.6274459E7|1817891|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208203750|BR - Santander - Web - Promoções|1038580|636555|428215|3023357|1431830|8.3342592E7|1809231|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208203750|BR - Santander - Web - Promoções|513226|310385|197416|1292463|656317|4.2147922E7|782140|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208319589|Santander - View - [Não USAR]|7190548|5475402|3269298|62201008|13868750|4.106320009E9|37926302|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208319589|Santander - View - [Não USAR]|7567030|5817398|3414122|71808788|15490659|4.823945232E9|43597249|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208319589|Santander - View - [Não USAR]|6855726|4962726|3004052|70924539|14382225|5.01132104E9|41840711|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208319589|Santander - View - [Não USAR]|5674488|3611905|2446008|49088662|10453214|3.165471732E9|28831127|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|208319589|Santander - View - [Não USAR]|3481549|1564838|1288991|34991763|6369248|2.40077239E9|19732846|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|212595719|BR - Santander - Web - Crédito/Preventivos|34827|13642|8292|165926|47519|5699013.0|116991|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|212595719|BR - Santander - Web - Crédito/Preventivos|46044|16250|12486|220673|63544|7611133.0|160919|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|212595719|BR - Santander - Web - Crédito/Preventivos|42752|13885|10993|209424|56138|6754677.0|147971|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|212595719|BR - Santander - Web - Crédito/Preventivos|28439|8790|7099|139866|36341|4314363.0|98777|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|212595719|BR - Santander - Web - Crédito/Preventivos|28264|7059|7437|138004|34676|4492227.0|97993|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|220889245|BR - Santander - Web - Conta PJ|7190548|5475402|3269298|62201008|13868750|4.106320009E9|37926302|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|220889245|BR - Santander - Web - Conta PJ|7567030|5817398|3414122|71808788|15490659|4.823945232E9|43597249|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|220889245|BR - Santander - Web - Conta PJ|6855726|4962726|3004052|70924539|14382225|5.01132104E9|41840711|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|220889245|BR - Santander - Web - Conta PJ|5674488|3611905|2446008|49088662|10453214|3.165471732E9|28831127|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|220889245|BR - Santander - Web - Conta PJ|3481549|1564838|1288991|34991763|6369248|2.40077239E9|19732846|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|230119730|BR - Santander - Web - SX/PIX|1607697|1713797|935340|4601699|2318429|1.9485756E8|3773809|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|230119730|BR - Santander - Web - SX/PIX|2037033|2214716|1102498|6510923|3123263|2.83354132E8|5341318|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|230119730|BR - Santander - Web - SX/PIX|1630796|1624105|784489|6101193|2489723|2.86208757E8|4748906|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|230119730|BR - Santander - Web - SX/PIX|1761917|1415307|873521|6673456|2458210|2.52275002E8|4677376|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|230119730|BR - Santander - Web - SX/PIX|732255|498508|292390|2951375|979847|1.27336686E8|2051278|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|232961579|BR - Santander - Web - Refin|7190548|5475402|3269298|62201008|13868750|4.106320009E9|37926302|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|232961579|BR - Santander - Web - Refin|7567030|5817398|3414122|71808788|15490659|4.823945232E9|43597249|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|232961579|BR - Santander - Web - Refin|6855726|4962726|3004052|70924539|14382225|5.01132104E9|41840711|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|232961579|BR - Santander - Web - Refin|5674488|3611905|2446008|49088662|10453214|3.165471732E9|28831127|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|232961579|BR - Santander - Web - Refin|3481549|1564838|1288991|34991763|6369248|2.40077239E9|19732846|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234795731|BR - Santander - Web - HK IBPJ|446550|35346|121241|17069551|1566860|1.362379481E9|7670955|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234795731|BR - Santander - Web - HK IBPJ|296008|16397|56722|7839853|712828|6.15148223E8|3543400|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234795731|BR - Santander - Web - HK IBPJ|468|158|406|561|636|102651.0|478|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234797046|BR - Santander - Web - HK Portal|112|79|38|1874|259|206109.0|952|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234797046|BR - Santander - Web - HK Portal|67|48|24|2474|166|186519.0|876|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|234797046|BR - Santander - Web - HK Portal|57|50|11|1473|175|148559.0|632|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156702689|BR - Santander - App Universitario - iOS|93|0|68|0|121|0.0|0|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156702689|BR - Santander - App Universitario - iOS|99|0|70|0|143|0.0|0|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156702689|BR - Santander - App Universitario - iOS|77|0|58|0|107|0.0|0|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156702689|BR - Santander - App Universitario - iOS|77|0|57|0|102|0.0|0|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156702689|BR - Santander - App Universitario - iOS|45|0|33|0|59|0.0|0|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156708522|BR - Santander - App Universitario - Android|31|0|9|0|43|0.0|0|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156708522|BR - Santander - App Universitario - Android|37|0|16|0|41|0.0|0|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156708522|BR - Santander - App Universitario - Android|31|0|12|0|40|0.0|0|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156708522|BR - Santander - App Universitario - Android|19|0|4|0|22|0.0|0|2021-03-02 16:22:44.408381|basic|week
53|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156708522|BR - Santander - App Universitario - Android|20|0|8|0|23|0.0|0|2021-03-02 16:22:44.408381|basic|week
49|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156725997|BR - Santander - App Universitario - Raw Data|124|0|77|0|164|0.0|0|2021-03-02 16:22:44.408381|basic|week
50|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156725997|BR - Santander - App Universitario - Raw Data|136|0|86|0|184|0.0|0|2021-03-02 16:22:44.408381|basic|week
51|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156725997|BR - Santander - App Universitario - Raw Data|108|0|70|0|147|0.0|0|2021-03-02 16:22:44.408381|basic|week
52|2020|101785796|BR - Santander|UA-101785796-2|BR - Santander - App Universitario|PREMIUM|http://www.santander.com.br|BRL|APP|--|156725997|BR - Santander - App Universitario - Raw Data|96|0|61|0|124|0.0|0|2021-03-02 16:22:44.408381|basic|week
